time_s,pos_x_m,pos_y_m,alt_z_m,vel_x_mps,vel_y_mps,vel_z_mps
15.8800,384.4847,0.0000,537.2257,14.5633,0.0000,0.0000
15.8900,384.6303,0.0000,536.8163,14.5499,0.0000,0.0000
15.9000,384.7757,0.0000,536.4063,14.5365,0.0000,0.0000
15.9100,384.9210,0.0000,535.9957,14.5231,0.0000,0.0000
15.9200,385.0662,0.0000,535.5845,14.5096,0.0000,0.0000
15.9300,385.2112,0.0000,535.1727,14.4962,0.0000,0.0000
15.9400,385.3561,0.0000,534.7602,14.4828,0.0000,0.0000
15.9500,385.5009,0.0000,534.3472,14.4693,0.0000,0.0000
15.9600,385.6455,0.0000,533.9336,14.4559,0.0000,0.0000
15.9700,385.7900,0.0000,533.5194,14.4424,0.0000,0.0000
15.9800,385.9343,0.0000,533.1046,14.4290,0.0000,0.0000
15.9900,386.0786,0.0000,532.6892,14.4155,0.0000,0.0000
16.0000,386.2227,0.0000,532.2732,14.4021,0.0000,0.0000
16.0100,386.3666,0.0000,531.8566,14.3886,0.0000,0.0000
16.0200,386.5104,0.0000,531.4395,14.3751,0.0000,0.0000
16.0300,386.6541,0.0000,531.0217,14.3617,0.0000,0.0000
16.0400,386.7977,0.0000,530.6034,14.3482,0.0000,0.0000
16.0500,386.9411,0.0000,530.1844,14.3347,0.0000,0.0000
16.0600,387.0844,0.0000,529.7649,14.3212,0.0000,0.0000
16.0700,387.2275,0.0000,529.3448,14.3078,0.0000,0.0000
16.0800,387.3705,0.0000,528.9241,14.2943,0.0000,0.0000
16.0900,387.5134,0.0000,528.5028,14.2808,0.0000,0.0000
16.1000,387.6561,0.0000,528.0810,14.2673,0.0000,0.0000
16.1100,387.7987,0.0000,527.6585,14.2538,0.0000,0.0000
16.1200,387.9412,0.0000,527.2355,14.2403,0.0000,0.0000
16.1300,388.0835,0.0000,526.8119,14.2268,0.0000,0.0000
16.1400,388.2257,0.0000,526.3877,14.2133,0.0000,0.0000
16.1500,388.3678,0.0000,525.9630,14.1998,0.0000,0.0000
16.1600,388.5097,0.0000,525.5377,14.1862,0.0000,0.0000
16.1700,388.6515,0.0000,525.1117,14.1727,0.0000,0.0000
16.1800,388.7932,0.0000,524.6853,14.1592,0.0000,0.0000
16.1900,388.9347,0.0000,524.2582,14.1457,0.0000,0.0000
16.2000,389.0761,0.0000,523.8306,14.1322,0.0000,0.0000
16.2100,389.2174,0.0000,523.4024,14.1186,0.0000,0.0000
16.2200,389.3585,0.0000,522.9736,14.1051,0.0000,0.0000
16.2300,389.4995,0.0000,522.5443,14.0916,0.0000,0.0000
16.2400,389.6403,0.0000,522.1144,14.0780,0.0000,0.0000
16.2500,389.7810,0.0000,521.6839,14.0645,0.0000,0.0000
16.2600,389.9216,0.0000,521.2529,14.0509,0.0000,0.0000
16.2700,390.0620,0.0000,520.8213,14.0374,0.0000,0.0000
16.2800,390.2023,0.0000,520.3891,14.0239,0.0000,0.0000
16.2900,390.3425,0.0000,519.9564,14.0103,0.0000,0.0000
16.3000,390.4825,0.0000,519.5231,13.9968,0.0000,0.0000
16.3100,390.6224,0.0000,519.0892,13.9832,0.0000,0.0000
16.3200,390.7622,0.0000,518.6548,13.9697,0.0000,0.0000
16.3300,390.9018,0.0000,518.2199,13.9561,0.0000,0.0000
16.3400,391.0413,0.0000,517.7843,13.9425,0.0000,0.0000
16.3500,391.1807,0.0000,517.3483,13.9290,0.0000,0.0000
16.3600,391.3199,0.0000,516.9116,13.9154,0.0000,0.0000
16.3700,391.4590,0.0000,516.4744,13.9018,0.0000,0.0000
16.3800,391.5979,0.0000,516.0367,13.8883,0.0000,0.0000
16.3900,391.7368,0.0000,515.5984,13.8747,0.0000,0.0000
16.4000,391.8754,0.0000,515.1595,13.8611,0.0000,0.0000
16.4100,392.0140,0.0000,514.7201,13.8476,0.0000,0.0000
16.4200,392.1524,0.0000,514.2802,13.8340,0.0000,0.0000
16.4300,392.2907,0.0000,513.8397,13.8204,0.0000,0.0000
16.4400,392.4288,0.0000,513.3986,13.8068,0.0000,0.0000
16.4500,392.5668,0.0000,512.9570,13.7933,0.0000,0.0000
16.4600,392.7047,0.0000,512.5149,13.7797,0.0000,0.0000
16.4700,392.8424,0.0000,512.0722,13.7661,0.0000,0.0000
16.4800,392.9800,0.0000,511.6290,13.7525,0.0000,0.0000
16.4900,393.1174,0.0000,511.1852,13.7389,0.0000,0.0000
16.5000,393.2548,0.0000,510.7409,13.7254,0.0000,0.0000
16.5100,393.3920,0.0000,510.2960,13.7118,0.0000,0.0000
16.5200,393.5290,0.0000,509.8506,13.6982,0.0000,0.0000
16.5300,393.6659,0.0000,509.4047,13.6846,0.0000,0.0000
16.5400,393.8027,0.0000,508.9582,13.6710,0.0000,0.0000
16.5500,393.9393,0.0000,508.5112,13.6574,0.0000,0.0000
16.5600,394.0758,0.0000,508.0637,13.6438,0.0000,0.0000
16.5700,394.2122,0.0000,507.6156,13.6302,0.0000,0.0000
16.5800,394.3484,0.0000,507.1670,13.6166,0.0000,0.0000
16.5900,394.4845,0.0000,506.7178,13.6030,0.0000,0.0000
16.6000,394.6205,0.0000,506.2681,13.5895,0.0000,0.0000
16.6100,394.7563,0.0000,505.8179,13.5759,0.0000,0.0000
16.6200,394.8920,0.0000,505.3672,13.5623,0.0000,0.0000
16.6300,395.0276,0.0000,504.9159,13.5487,0.0000,0.0000
16.6400,395.1630,0.0000,504.4641,13.5351,0.0000,0.0000
16.6500,395.2983,0.0000,504.0118,13.5215,0.0000,0.0000
16.6600,395.4334,0.0000,503.5590,13.5079,0.0000,0.0000
16.6700,395.5684,0.0000,503.1056,13.4943,0.0000,0.0000
16.6800,395.7033,0.0000,502.6517,13.4807,0.0000,0.0000
16.6900,395.8381,0.0000,502.1973,13.4671,0.0000,0.0000
16.7000,395.9727,0.0000,501.7424,13.4535,0.0000,0.0000
16.7100,396.1071,0.0000,501.2869,13.4399,0.0000,0.0000
16.7200,396.2415,0.0000,500.8309,13.4263,0.0000,0.0000
16.7300,396.3756,0.0000,500.3744,13.4127,0.0000,0.0000
16.7400,396.5097,0.0000,499.9174,13.3991,0.0000,0.0000
16.7500,396.6436,0.0000,499.4599,13.3855,0.0000,0.0000
16.7600,396.7774,0.0000,499.0019,13.3719,0.0000,0.0000
16.7700,396.9111,0.0000,498.5433,13.3583,0.0000,0.0000
16.7800,397.0446,0.0000,498.0842,13.3447,0.0000,0.0000
16.7900,397.1780,0.0000,497.6246,13.3311,0.0000,0.0000
16.8000,397.3112,0.0000,497.1645,13.3175,0.0000,0.0000
16.8100,397.4443,0.0000,496.7039,13.3039,0.0000,0.0000
16.8200,397.5773,0.0000,496.2428,13.2903,0.0000,0.0000
16.8300,397.7101,0.0000,495.7812,13.2767,0.0000,0.0000
16.8400,397.8428,0.0000,495.3191,13.2631,0.0000,0.0000
16.8500,397.9754,0.0000,494.8564,13.2495,0.0000,0.0000
16.8600,398.1078,0.0000,494.3933,13.2359,0.0000,0.0000
16.8700,398.2401,0.0000,493.9296,13.2223,0.0000,0.0000
16.8800,398.3723,0.0000,493.4655,13.2087,0.0000,0.0000
16.8900,398.5043,0.0000,493.0008,13.1951,0.0000,0.0000
16.9000,398.6362,0.0000,492.5357,13.1815,0.0000,0.0000
16.9100,398.7679,0.0000,492.0700,13.1679,0.0000,0.0000
16.9200,398.8995,0.0000,491.6038,13.1544,0.0000,0.0000
16.9300,399.0310,0.0000,491.1372,13.1408,0.0000,0.0000
16.9400,399.1623,0.0000,490.6700,13.1272,0.0000,0.0000
16.9500,399.2935,0.0000,490.2024,13.1136,0.0000,0.0000
16.9600,399.4246,0.0000,489.7342,13.1000,0.0000,0.0000
16.9700,399.5555,0.0000,489.2656,13.0864,0.0000,0.0000
16.9800,399.6863,0.0000,488.7964,13.0728,0.0000,0.0000
16.9900,399.8170,0.0000,488.3268,13.0592,0.0000,0.0000
17.0000,399.9475,0.0000,487.8567,13.0457,0.0000,0.0000
17.0100,400.0779,0.0000,487.3861,13.0321,0.0000,0.0000
17.0200,400.2082,0.0000,486.9150,13.0185,0.0000,0.0000
17.0300,400.3383,0.0000,486.4434,13.0049,0.0000,0.0000
17.0400,400.4683,0.0000,485.9713,12.9913,0.0000,0.0000
17.0500,400.5981,0.0000,485.4987,12.9778,0.0000,0.0000
17.0600,400.7278,0.0000,485.0257,12.9642,0.0000,0.0000
17.0700,400.8574,0.0000,484.5521,12.9506,0.0000,0.0000
17.0800,400.9868,0.0000,484.0781,12.9370,0.0000,0.0000
17.0900,401.1161,0.0000,483.6036,12.9235,0.0000,0.0000
17.1000,401.2453,0.0000,483.1286,12.9099,0.0000,0.0000
17.1100,401.3743,0.0000,482.6532,12.8963,0.0000,0.0000
17.1200,401.5032,0.0000,482.1772,12.8828,0.0000,0.0000
17.1300,401.6320,0.0000,481.7008,12.8692,0.0000,0.0000
17.1400,401.7606,0.0000,481.2239,12.8556,0.0000,0.0000
17.1500,401.8891,0.0000,480.7465,12.8421,0.0000,0.0000
17.1600,402.0174,0.0000,480.2686,12.8285,0.0000,0.0000
17.1700,402.1457,0.0000,479.7903,12.8150,0.0000,0.0000
17.1800,402.2737,0.0000,479.3115,12.8014,0.0000,0.0000
17.1900,402.4017,0.0000,478.8322,12.7879,0.0000,0.0000
17.2000,402.5295,0.0000,478.3525,12.7743,0.0000,0.0000
17.2100,402.6572,0.0000,477.8722,12.7608,0.0000,0.0000
17.2200,402.7847,0.0000,477.3915,12.7472,0.0000,0.0000
17.2300,402.9121,0.0000,476.9104,12.7337,0.0000,0.0000
17.2400,403.0394,0.0000,476.4287,12.7201,0.0000,0.0000
17.2500,403.1665,0.0000,475.9466,12.7066,0.0000,0.0000
17.2600,403.2935,0.0000,475.4640,12.6931,0.0000,0.0000
17.2700,403.4204,0.0000,474.9810,12.6795,0.0000,0.0000
17.2800,403.5471,0.0000,474.4975,12.6660,0.0000,0.0000
17.2900,403.6737,0.0000,474.0135,12.6525,0.0000,0.0000
17.3000,403.8002,0.0000,473.5291,12.6389,0.0000,0.0000
17.3100,403.9265,0.0000,473.0442,12.6254,0.0000,0.0000
17.3200,404.0527,0.0000,472.5589,12.6119,0.0000,0.0000
17.3300,404.1787,0.0000,472.0731,12.5984,0.0000,0.0000
17.3400,404.3046,0.0000,471.5868,12.5849,0.0000,0.0000
17.3500,404.4304,0.0000,471.1001,12.5713,0.0000,0.0000
17.3600,404.5561,0.0000,470.6129,12.5578,0.0000,0.0000
17.3700,404.6816,0.0000,470.1252,12.5443,0.0000,0.0000
17.3800,404.8070,0.0000,469.6371,12.5308,0.0000,0.0000
17.3900,404.9322,0.0000,469.1486,12.5173,0.0000,0.0000
17.4000,405.0573,0.0000,468.6596,12.5038,0.0000,0.0000
17.4100,405.1823,0.0000,468.1701,12.4903,0.0000,0.0000
17.4200,405.3071,0.0000,467.6802,12.4768,0.0000,0.0000
17.4300,405.4318,0.0000,467.1898,12.4633,0.0000,0.0000
17.4400,405.5564,0.0000,466.6990,12.4498,0.0000,0.0000
17.4500,405.6808,0.0000,466.2078,12.4364,0.0000,0.0000
17.4600,405.8051,0.0000,465.7161,12.4229,0.0000,0.0000
17.4700,405.9293,0.0000,465.2239,12.4094,0.0000,0.0000
17.4800,406.0533,0.0000,464.7313,12.3959,0.0000,0.0000
17.4900,406.1772,0.0000,464.2383,12.3825,0.0000,0.0000
17.5000,406.3009,0.0000,463.7448,12.3690,0.0000,0.0000
17.5100,406.4246,0.0000,463.2509,12.3555,0.0000,0.0000
17.5200,406.5480,0.0000,462.7565,12.3421,0.0000,0.0000
17.5300,406.6714,0.0000,462.2617,12.3286,0.0000,0.0000
17.5400,406.7946,0.0000,461.7664,12.3152,0.0000,0.0000
17.5500,406.9177,0.0000,461.2707,12.3017,0.0000,0.0000
17.5600,407.0407,0.0000,460.7746,12.2883,0.0000,0.0000
17.5700,407.1635,0.0000,460.2780,12.2748,0.0000,0.0000
17.5800,407.2861,0.0000,459.7810,12.2614,0.0000,0.0000
17.5900,407.4087,0.0000,459.2836,12.2479,0.0000,0.0000
17.6000,407.5311,0.0000,458.7857,12.2345,0.0000,0.0000
17.6100,407.6534,0.0000,458.2874,12.2211,0.0000,0.0000
17.6200,407.7755,0.0000,457.7886,12.2076,0.0000,0.0000
17.6300,407.8975,0.0000,457.2894,12.1942,0.0000,0.0000
17.6400,408.0194,0.0000,456.7898,12.1808,0.0000,0.0000
17.6500,408.1412,0.0000,456.2898,12.1674,0.0000,0.0000
17.6600,408.2628,0.0000,455.7893,12.1540,0.0000,0.0000
17.6700,408.3842,0.0000,455.2884,12.1406,0.0000,0.0000
17.6800,408.5056,0.0000,454.7871,12.1272,0.0000,0.0000
17.6900,408.6268,0.0000,454.2854,12.1138,0.0000,0.0000
17.7000,408.7478,0.0000,453.7832,12.1004,0.0000,0.0000
17.7100,408.8688,0.0000,453.2806,12.0870,0.0000,0.0000
17.7200,408.9896,0.0000,452.7776,12.0736,0.0000,0.0000
17.7300,409.1103,0.0000,452.2741,12.0602,0.0000,0.0000
17.7400,409.2308,0.0000,451.7702,12.0469,0.0000,0.0000
17.7500,409.3512,0.0000,451.2659,12.0335,0.0000,0.0000
17.7600,409.4715,0.0000,450.7612,12.0201,0.0000,0.0000
17.7700,409.5916,0.0000,450.2561,12.0068,0.0000,0.0000
17.7800,409.7116,0.0000,449.7506,11.9934,0.0000,0.0000
17.7900,409.8315,0.0000,449.2446,11.9800,0.0000,0.0000
17.8000,409.9512,0.0000,448.7382,11.9667,0.0000,0.0000
17.8100,410.0708,0.0000,448.2314,11.9533,0.0000,0.0000
17.8200,410.1903,0.0000,447.7242,11.9400,0.0000,0.0000
17.8300,410.3096,0.0000,447.2166,11.9267,0.0000,0.0000
17.8400,410.4288,0.0000,446.7085,11.9133,0.0000,0.0000
17.8500,410.5479,0.0000,446.2001,11.9000,0.0000,0.0000
17.8600,410.6668,0.0000,445.6912,11.8867,0.0000,0.0000
17.8700,410.7856,0.0000,445.1820,11.8734,0.0000,0.0000
17.8800,410.9043,0.0000,444.6723,11.8601,0.0000,0.0000
17.8900,411.0228,0.0000,444.1622,11.8467,0.0000,0.0000
17.9000,411.1412,0.0000,443.6517,11.8334,0.0000,0.0000
17.9100,411.2595,0.0000,443.1408,11.8201,0.0000,0.0000
17.9200,411.3776,0.0000,442.6295,11.8069,0.0000,0.0000
17.9300,411.4956,0.0000,442.1178,11.7936,0.0000,0.0000
17.9400,411.6135,0.0000,441.6056,11.7803,0.0000,0.0000
17.9500,411.7312,0.0000,441.0931,11.7670,0.0000,0.0000
17.9600,411.8488,0.0000,440.5802,11.7537,0.0000,0.0000
17.9700,411.9663,0.0000,440.0669,11.7405,0.0000,0.0000
17.9800,412.0836,0.0000,439.5531,11.7272,0.0000,0.0000
17.9900,412.2008,0.0000,439.0390,11.7139,0.0000,0.0000
18.0000,412.3179,0.0000,438.5245,11.7007,0.0000,0.0000
18.0100,412.4348,0.0000,438.0096,11.6874,0.0000,0.0000
18.0200,412.5517,0.0000,437.4942,11.6742,0.0000,0.0000
18.0300,412.6683,0.0000,436.9785,11.6610,0.0000,0.0000
18.0400,412.7849,0.0000,436.4624,11.6477,0.0000,0.0000
18.0500,412.9013,0.0000,435.9459,11.6345,0.0000,0.0000
18.0600,413.0176,0.0000,435.4290,11.6213,0.0000,0.0000
18.0700,413.1337,0.0000,434.9117,11.6081,0.0000,0.0000
18.0800,413.2497,0.0000,434.3941,11.5948,0.0000,0.0000
18.0900,413.3656,0.0000,433.8760,11.5816,0.0000,0.0000
18.1000,413.4814,0.0000,433.3575,11.5684,0.0000,0.0000
18.1100,413.5970,0.0000,432.8387,11.5553,0.0000,0.0000
18.1200,413.7125,0.0000,432.3194,11.5421,0.0000,0.0000
18.1300,413.8278,0.0000,431.7998,11.5289,0.0000,0.0000
18.1400,413.9430,0.0000,431.2798,11.5157,0.0000,0.0000
18.1500,414.0581,0.0000,430.7594,11.5025,0.0000,0.0000
18.1600,414.1731,0.0000,430.2386,11.4894,0.0000,0.0000
18.1700,414.2879,0.0000,429.7174,11.4762,0.0000,0.0000
18.1800,414.4026,0.0000,429.1959,11.4630,0.0000,0.0000
18.1900,414.5172,0.0000,428.6740,11.4499,0.0000,0.0000
18.2000,414.6316,0.0000,428.1516,11.4368,0.0000,0.0000
18.2100,414.7459,0.0000,427.6290,11.4236,0.0000,0.0000
18.2200,414.8601,0.0000,427.1059,11.4105,0.0000,0.0000
18.2300,414.9741,0.0000,426.5824,11.3974,0.0000,0.0000
18.2400,415.0880,0.0000,426.0586,11.3842,0.0000,0.0000
18.2500,415.2018,0.0000,425.5344,11.3711,0.0000,0.0000
18.2600,415.3155,0.0000,425.0098,11.3580,0.0000,0.0000
18.2700,415.4290,0.0000,424.4849,11.3449,0.0000,0.0000
18.2800,415.5424,0.0000,423.9595,11.3318,0.0000,0.0000
18.2900,415.6556,0.0000,423.4338,11.3187,0.0000,0.0000
18.3000,415.7687,0.0000,422.9077,11.3057,0.0000,0.0000
18.3100,415.8817,0.0000,422.3813,11.2926,0.0000,0.0000
18.3200,415.9946,0.0000,421.8545,11.2795,0.0000,0.0000
18.3300,416.1073,0.0000,421.3273,11.2664,0.0000,0.0000
18.3400,416.2199,0.0000,420.7997,11.2534,0.0000,0.0000
18.3500,416.3324,0.0000,420.2718,11.2403,0.0000,0.0000
18.3600,416.4447,0.0000,419.7435,11.2273,0.0000,0.0000
18.3700,416.5569,0.0000,419.2148,11.2142,0.0000,0.0000
18.3800,416.6690,0.0000,418.6858,11.2012,0.0000,0.0000
18.3900,416.7809,0.0000,418.1564,11.1882,0.0000,0.0000
18.4000,416.8928,0.0000,417.6267,11.1752,0.0000,0.0000
18.4100,417.0044,0.0000,417.0965,11.1622,0.0000,0.0000
18.4200,417.1160,0.0000,416.5660,11.1491,0.0000,0.0000
18.4300,417.2274,0.0000,416.0352,11.1361,0.0000,0.0000
18.4400,417.3387,0.0000,415.5040,11.1232,0.0000,0.0000
18.4500,417.4499,0.0000,414.9724,11.1102,0.0000,0.0000
18.4600,417.5609,0.0000,414.4405,11.0972,0.0000,0.0000
18.4700,417.6718,0.0000,413.9082,11.0842,0.0000,0.0000
18.4800,417.7826,0.0000,413.3756,11.0712,0.0000,0.0000
18.4900,417.8933,0.0000,412.8426,11.0583,0.0000,0.0000
18.5000,418.0038,0.0000,412.3092,11.0453,0.0000,0.0000
18.5100,418.1142,0.0000,411.7755,11.0324,0.0000,0.0000
18.5200,418.2244,0.0000,411.2415,11.0194,0.0000,0.0000
18.5300,418.3346,0.0000,410.7070,11.0065,0.0000,0.0000
18.5400,418.4446,0.0000,410.1723,10.9936,0.0000,0.0000
18.5500,418.5544,0.0000,409.6371,10.9807,0.0000,0.0000
18.5600,418.6642,0.0000,409.1017,10.9677,0.0000,0.0000
18.5700,418.7738,0.0000,408.5658,10.9548,0.0000,0.0000
18.5800,418.8833,0.0000,408.0297,10.9419,0.0000,0.0000
18.5900,418.9926,0.0000,407.4932,10.9290,0.0000,0.0000
18.6000,419.1018,0.0000,406.9563,10.9162,0.0000,0.0000
18.6100,419.2109,0.0000,406.4191,10.9033,0.0000,0.0000
18.6200,419.3199,0.0000,405.8815,10.8904,0.0000,0.0000
18.6300,419.4288,0.0000,405.3436,10.8775,0.0000,0.0000
18.6400,419.5375,0.0000,404.8054,10.8647,0.0000,0.0000
18.6500,419.6460,0.0000,404.2668,10.8518,0.0000,0.0000
18.6600,419.7545,0.0000,403.7278,10.8390,0.0000,0.0000
18.6700,419.8628,0.0000,403.1885,10.8262,0.0000,0.0000
18.6800,419.9710,0.0000,402.6489,10.8133,0.0000,0.0000
18.6900,420.0791,0.0000,402.1090,10.8005,0.0000,0.0000
18.7000,420.1870,0.0000,401.5687,10.7877,0.0000,0.0000
18.7100,420.2948,0.0000,401.0280,10.7749,0.0000,0.0000
18.7200,420.4025,0.0000,400.4870,10.7621,0.0000,0.0000
18.7300,420.5101,0.0000,399.9457,10.7493,0.0000,0.0000
18.7400,420.6175,0.0000,399.4041,10.7365,0.0000,0.0000
18.7500,420.7248,0.0000,398.8621,10.7237,0.0000,0.0000
18.7600,420.8320,0.0000,398.3198,10.7110,0.0000,0.0000
18.7700,420.9390,0.0000,397.7771,10.6982,0.0000,0.0000
18.7800,421.0460,0.0000,397.2341,10.6854,0.0000,0.0000
18.7900,421.1527,0.0000,396.6908,10.6727,0.0000,0.0000
18.8000,421.2594,0.0000,396.1471,10.6599,0.0000,0.0000
18.8100,421.3659,0.0000,395.6032,10.6472,0.0000,0.0000
18.8200,421.4724,0.0000,395.0589,10.6345,0.0000,0.0000
18.8300,421.5786,0.0000,394.5142,10.6218,0.0000,0.0000
18.8400,421.6848,0.0000,393.9692,10.6091,0.0000,0.0000
18.8500,421.7908,0.0000,393.4239,10.5964,0.0000,0.0000
18.8600,421.8967,0.0000,392.8783,10.5837,0.0000,0.0000
18.8700,422.0025,0.0000,392.3324,10.5710,0.0000,0.0000
18.8800,422.1081,0.0000,391.7861,10.5583,0.0000,0.0000
18.8900,422.2137,0.0000,391.2395,10.5456,0.0000,0.0000
18.9000,422.3191,0.0000,390.6925,10.5330,0.0000,0.0000
18.9100,422.4243,0.0000,390.1453,10.5203,0.0000,0.0000
18.9200,422.5295,0.0000,389.5977,10.5076,0.0000,0.0000
18.9300,422.6345,0.0000,389.0498,10.4950,0.0000,0.0000
18.9400,422.7394,0.0000,388.5016,10.4824,0.0000,0.0000
18.9500,422.8441,0.0000,387.9531,10.4697,0.0000,0.0000
18.9600,422.9488,0.0000,387.4042,10.4571,0.0000,0.0000
18.9700,423.0533,0.0000,386.8551,10.4445,0.0000,0.0000
18.9800,423.1576,0.0000,386.3056,10.4319,0.0000,0.0000
18.9900,423.2619,0.0000,385.7558,10.4193,0.0000,0.0000
19.0000,423.3660,0.0000,385.2056,10.4067,0.0000,0.0000
19.0100,423.4700,0.0000,384.6552,10.3942,0.0000,0.0000
19.0200,423.5739,0.0000,384.1045,10.3816,0.0000,0.0000
19.0300,423.6777,0.0000,383.5534,10.3690,0.0000,0.0000
19.0400,423.7813,0.0000,383.0020,10.3565,0.0000,0.0000
19.0500,423.8848,0.0000,382.4503,10.3439,0.0000,0.0000
19.0600,423.9882,0.0000,381.8983,10.3314,0.0000,0.0000
19.0700,424.0914,0.0000,381.3460,10.3189,0.0000,0.0000
19.0800,424.1945,0.0000,380.7934,10.3063,0.0000,0.0000
19.0900,424.2975,0.0000,380.2404,10.2938,0.0000,0.0000
19.1000,424.4004,0.0000,379.6872,10.2813,0.0000,0.0000
19.1100,424.5032,0.0000,379.1337,10.2688,0.0000,0.0000
19.1200,424.6058,0.0000,378.5798,10.2563,0.0000,0.0000
19.1300,424.7083,0.0000,378.0256,10.2438,0.0000,0.0000
19.1400,424.8107,0.0000,377.4712,10.2314,0.0000,0.0000
19.1500,424.9129,0.0000,376.9164,10.2189,0.0000,0.0000
19.1600,425.0151,0.0000,376.3613,10.2065,0.0000,0.0000
19.1700,425.1171,0.0000,375.8059,10.1940,0.0000,0.0000
19.1800,425.2189,0.0000,375.2503,10.1816,0.0000,0.0000
19.1900,425.3207,0.0000,374.6943,10.1691,0.0000,0.0000
19.2000,425.4223,0.0000,374.1380,10.1567,0.0000,0.0000
19.2100,425.5238,0.0000,373.5814,10.1443,0.0000,0.0000
19.2200,425.6252,0.0000,373.0245,10.1319,0.0000,0.0000
19.2300,425.7265,0.0000,372.4673,10.1195,0.0000,0.0000
19.2400,425.8276,0.0000,371.9098,10.1071,0.0000,0.0000
19.2500,425.9286,0.0000,371.3521,10.0947,0.0000,0.0000
19.2600,426.0295,0.0000,370.7940,10.0823,0.0000,0.0000
19.2700,426.1303,0.0000,370.2356,10.0700,0.0000,0.0000
19.2800,426.2309,0.0000,369.6770,10.0576,0.0000,0.0000
19.2900,426.3314,0.0000,369.1180,10.0453,0.0000,0.0000
19.3000,426.4318,0.0000,368.5587,10.0329,0.0000,0.0000
19.3100,426.5321,0.0000,367.9992,10.0206,0.0000,0.0000
19.3200,426.6322,0.0000,367.4393,10.0083,0.0000,0.0000
19.3300,426.7322,0.0000,366.8792,9.9960,0.0000,0.0000
19.3400,426.8321,0.0000,366.3188,9.9837,0.0000,0.0000
19.3500,426.9319,0.0000,365.7581,9.9714,0.0000,0.0000
19.3600,427.0316,0.0000,365.1971,9.9591,0.0000,0.0000
19.3700,427.1311,0.0000,364.6358,9.9468,0.0000,0.0000
19.3800,427.2305,0.0000,364.0742,9.9345,0.0000,0.0000
19.3900,427.3298,0.0000,363.5123,9.9223,0.0000,0.0000
19.4000,427.4289,0.0000,362.9502,9.9100,0.0000,0.0000
19.4100,427.5280,0.0000,362.3878,9.8978,0.0000,0.0000
19.4200,427.6269,0.0000,361.8250,9.8856,0.0000,0.0000
19.4300,427.7257,0.0000,361.2620,9.8733,0.0000,0.0000
19.4400,427.8244,0.0000,360.6987,9.8611,0.0000,0.0000
19.4500,427.9229,0.0000,360.1352,9.8489,0.0000,0.0000
19.4600,428.0213,0.0000,359.5713,9.8367,0.0000,0.0000
19.4700,428.1196,0.0000,359.0072,9.8245,0.0000,0.0000
19.4800,428.2178,0.0000,358.4427,9.8123,0.0000,0.0000
19.4900,428.3159,0.0000,357.8780,9.8002,0.0000,0.0000
19.5000,428.4138,0.0000,357.3131,9.7880,0.0000,0.0000
19.5100,428.5116,0.0000,356.7478,9.7758,0.0000,0.0000
19.5200,428.6093,0.0000,356.1823,9.7637,0.0000,0.0000
19.5300,428.7069,0.0000,355.6165,9.7516,0.0000,0.0000
19.5400,428.8044,0.0000,355.0504,9.7394,0.0000,0.0000
19.5500,428.9017,0.0000,354.4840,9.7273,0.0000,0.0000
19.5600,428.9989,0.0000,353.9174,9.7152,0.0000,0.0000
19.5700,429.0960,0.0000,353.3505,9.7031,0.0000,0.0000
19.5800,429.1930,0.0000,352.7833,9.6910,0.0000,0.0000
19.5900,429.2898,0.0000,352.2158,9.6789,0.0000,0.0000
19.6000,429.3866,0.0000,351.6481,9.6668,0.0000,0.0000
19.6100,429.4832,0.0000,351.0801,9.6548,0.0000,0.0000
19.6200,429.5797,0.0000,350.5118,9.6427,0.0000,0.0000
19.6300,429.6760,0.0000,349.9433,9.6307,0.0000,0.0000
19.6400,429.7723,0.0000,349.3744,9.6186,0.0000,0.0000
19.6500,429.8684,0.0000,348.8054,9.6066,0.0000,0.0000
19.6600,429.9644,0.0000,348.2360,9.5946,0.0000,0.0000
19.6700,430.0603,0.0000,347.6664,9.5826,0.0000,0.0000
19.6800,430.1561,0.0000,347.0965,9.5706,0.0000,0.0000
19.6900,430.2517,0.0000,346.5264,9.5586,0.0000,0.0000
19.7000,430.3472,0.0000,345.9559,9.5466,0.0000,0.0000
19.7100,430.4426,0.0000,345.3853,9.5346,0.0000,0.0000
19.7200,430.5379,0.0000,344.8143,9.5227,0.0000,0.0000
19.7300,430.6331,0.0000,344.2431,9.5107,0.0000,0.0000
19.7400,430.7281,0.0000,343.6716,9.4988,0.0000,0.0000
19.7500,430.8231,0.0000,343.0999,9.4868,0.0000,0.0000
19.7600,430.9179,0.0000,342.5279,9.4749,0.0000,0.0000
19.7700,431.0126,0.0000,341.9556,9.4630,0.0000,0.0000
19.7800,431.1071,0.0000,341.3831,9.4511,0.0000,0.0000
19.7900,431.2016,0.0000,340.8103,9.4392,0.0000,0.0000
19.8000,431.2959,0.0000,340.2373,9.4273,0.0000,0.0000
19.8100,431.3901,0.0000,339.6640,9.4154,0.0000,0.0000
19.8200,431.4842,0.0000,339.0905,9.4035,0.0000,0.0000
19.8300,431.5782,0.0000,338.5167,9.3917,0.0000,0.0000
19.8400,431.6721,0.0000,337.9426,9.3798,0.0000,0.0000
19.8500,431.7658,0.0000,337.3683,9.3680,0.0000,0.0000
